facebook.com,10
twitter.com,14
google.com,8,schema.org
youtube.com,6
instagram.com,31,welcome
googletagmanager.com,25
linkedin.com,32
ajax.googleapis.com,30
gmpg.org,21
pinterest.com,31
fonts.gstatic.com,23
wordpress.org,11
en.wikipedia.org,21
youtu.be,31
maps.google.com,5
